Topic,Timestamp,Words,Frequency
287,2020,"cholesterol, nonhdl, hdl, 1980, countries",1
287,2021,"cholesterol, heart, ischaemic, healthyheart, numberone",5
287,2022,"cholesterol, readings, heartdisease, only, bad",1
288,2007,"ning, hooked, zheng, email, biologist",1
288,2008,"seeds, aristocrats, hooker, botanist, weeds",3
288,2009,"seeds, doubt, protocol, final, plant",1
288,2010,"gehring, baldwin, utah, plant, seeds",2
288,2011,"jonikas, misspellings, spellchecker, plant, secured",3
288,2013,"weeds, warrant, adequately, banks, seed",1
288,2015,"seeds, plant, pips, telegraph, plantbreeding",3
288,2016,"chilton, marydell, plantbiology, voinnet, chalks",2
288,2017,"plant, plants, seeds, baldwin, pugilist",7
288,2018,"seeds, projectiles, dentists, wildflower, reviving",2
288,2019,"ablaze, rampaging, overrun, weeds, sprouts",2
288,2020,"tobaccos, scientistgardener, audrey, teh, passionate",1
288,2021,"kehinde, bioprospecting, apara, deeprooted, appreciation",1
289,2005,"springing, roof, himalayas, livelihoods, glaciers",1
289,2008,"asian, tibetan, thaws, himalayas, plateau",3
289,2009,"bhutan, trekked, nayar, anjali, himalayas",1
289,2010,"glacier, himalayan, warmings, overblown, tibetan",3
289,2012,"himalayan, hindu, glaciers, distinguishable, glacier",2
289,2013,"himalayan, glaciers, 200309, laghari, pandit",4
289,2014,"plateau, plateaus, himalayan, outsized, climes",3
289,2015,"downslope, timberlines, bucking, himalayan, highaltitude",1
289,2016,"nomads, livelihood, tibet, tibetan, asias",1
289,2017,"glaciers, water, himalayan, gravel, meltwater",3
289,2018,"riverbasin, doi101038nature22062, 19512007, 169174, glaciers",1
289,2019,"meltwater, glaciers, asias, drought, basins",2
289,2021,"lenghu, plateau, tibetan, glaciers, metres",2
289,2022,"himalayan, glaciers, brimming, melting, tibetan",2
290,2006,"geoengineering, lends, schemes, sulphur, flood",1
290,2007,"geoengineering, morton, staged, marginalized, dubious",1
290,2009,"geoengineering, schemes, climatecontrol, morton, talked",3
290,2010,"geoengineering, geoengineers, parson, solarradiation, decides",5
290,2011,"geoengineering, climateengineering, macnaghten, owen, phil",1
290,2012,"geoengineering, cancelled, balloonbased, fieldtest, decides",3
290,2013,"geoengineering, clive, tinkering, hamilton, nicola",3
290,2014,"tinkerers, geoengineers, thrash, acceptable, meet",1
290,2015,"geoengineering, geopoetry, planetcooling, erudite, schemes",2
290,2018,"geoengineering, atiq, asrat, asfawossen, artaxo",1
290,2019,"geoengineering, blunt, oversee, inject, advisory",2
290,2020,"roiling, geoengineering, highestresolution, ravaging, churning",1
290,2021,"geoengineering, solar, kolbert, reportage, sundimming",5
291,2006,"tanner, wards, skin, pigmentation, fair",1
291,2007,"skin, pigmentation, melanocyte, melanocytes, histologically",2
291,2009,"melanoma, massed, troops, awry, skin",2
291,2011,"melanoma, cd271, interferon, ultraviolet, skin",2
291,2012,"melanoma, mc1r, skin, pigment, pheomelanin",5
291,2014,"melanoma, skin, uv, sunburn, sunscreen",9
291,2015,"skincare, cosmetics, cosmetic, beauty, skin",1
291,2017,"mc1r, skin, pigmentation, melanoma, melanocortin1",3
291,2018,"healthiest, potions, skincare, lotions, edible",1
291,2020,"melanocytes, skin, sunexposed, melanoma, landscapes",2
292,2007,"holed, polyhedrosis, microcrystals, pushed, inclusions",1
292,2008,"388, polyhedrosis, cryoelectron, cpv, railroadlike",1
292,2009,"capsid, hk97, maturation, bacteriophage, viral",1
292,2010,"lassa, np, cap, nucleoprotein, arenaviral",1
292,2012,"vp8, rotavirus, attachment, histoblood, nonsialylated",1
292,2013,"enveloped, picornavirus, nonenveloped, membranes, hijacking",1
292,2014,"transferrnalike, turnip, multifunctionality, conformational, rna",1
292,2015,"hepatitis, virus, dsrna, picornalike, polyhedrosis",2
292,2016,"trimer, paramyxovirus, spike, cryoelectron, prefusion",1
292,2017,"nucleocapsid, ms2, nucleocapsidlike, genomedelivery, subtomogram",2
292,2018,"nucleocapsid, nucleoproteinrna, nucleoprotein, capsid, viruses",3
292,2019,"dsrna, dsdna, viruses, vertex, portal",3
292,2020,"ha, arenavirus, viruses, virus, fusion",4
292,2021,"viral, viruses, crasslike, virion, virus",4
292,2022,"lasv, spike, matriglycan, lassa, arenaviruses",2
293,2007,"spain, modernize, top, independence, organizations",2
293,2008,"spanish, ministry, spain, spains, genetrix",3
293,2009,"austrian, spanish, upsetting, spain, rivalries",3
293,2010,"spanish, cuts, budget, spains, 157",4
293,2011,"spanish, changeover, spain, felipe, prince",3
293,2012,"spanish, moromartn, amaya, sidelined, spains",2
293,2013,"spanish, cuts, spains, budget, cash",4
293,2016,"mauguin, fuming, philippe, lacks, pick",1
293,2017,"spanish, exiled, moromartn, amaya, dare",2
293,2018,"parliament, office, budgeted, 280000signature, spains",2
293,2019,"easier, spanish, hire, buy, equipment",1
293,2020,"austerityhit, spanish, revitalize, reshape, surprise",1
294,2006,"sulphurisotope, oxygenfree, oxygen, fluctuated, otherwise",2
294,2007,"oxygen, atmospheric, transmembrane, compartmentalization, constraint",3
294,2008,"oxygen, oae2, cambrian, precambriancambrian, isotope",4
294,2009,"chromium, oxygen, eyebrowraising, isotopes, oxygens",3
294,2010,"sulphate, fractionation, content, mesoproterozoic, oxygenation",1
294,2011,"sulphur, cambrian, oxygen, oxidation, anoxia",5
294,2012,"raindrop, imprints, raindrops, dropping, air",1
294,2013,"anomalies, oxygen, oxygenation, atmospheric, sulphur",2
294,2014,"oxygen, sulphide, sulphur, dissolution, carbonate",4
294,2016,"micrometeorites, oxygenrich, atmosphere, archaean, archean",2
294,2021,"atmospheric, oxygenation, oxygen, 232, billion",1
295,2006,"p53, suppression, p63, damage, tumour",4
295,2007,"p53, implantation, suppressor, guardian, lif",5
295,2009,"p53, damage, marin, reprogramming, carrying",2
295,2010,"p53, arf, inactivated, e1b55k, p53selective",4
295,2014,"p53, inappropriate, tumoursuppressor, syndrome, charge",1
295,2015,"p53, amanitin, polr2a, tp53, suppressor",4
295,2016,"p53, acidic, tp53, unacetylated, suppressor",4
295,2019,"p53, kg, tumourcell, premalignant, kgdependent",1
295,2022,"p53, tumoursuppressing, guardian, dysfunction, restoring",3
296,2005,"goldplated, gadget, cyborg, humidity, sense",1
296,2006,"touchsensitive, touchyfeely, sensors, robot, robots",1
296,2008,"perspiration, sweat, ghz, perils, gland",1
296,2010,"gentlest, supersensitive, skins, detect, butterfly",1
296,2011,"prosthetics, wearable, bulky, amplify, electrodes",1
296,2012,"sensors, hairy, hairs, nuanced, wearable",1
296,2014,"crackbased, sensor, spider, skin, mounted",3
296,2015,"wearables, reams, gadgets, multiplying, transmitting",2
296,2016,"sweat, wearable, skin, sensor, plasticbased",4
296,2017,"bodynet, bryant, contactless, convenience, chu",2
296,2018,"prosthetics, skinlike, sense, stretch, touch",1
296,2019,"reality, augmented, virtual, vr, haptic",4
296,2020,"spaces, sensors, ambient, spinoff, flexible",4
296,2021,"pressuresensing, prosthetics, skin, touch, flexibility",1
296,2022,"skin, bloodoxygen, oximeters, readings, broadened",1
297,2005,"tingling, rehabilitate, senses, stroke, magnetic",1
297,2007,"pigeons, migratory, homing, caps, see",2
297,2008,"magnetic, photochemical, magnetoreception, orientation, maeda",2
297,2009,"magnetic, beak, compass, robins, birds",2
297,2010,"impossibility, exist, magneticfield, dismissed, perceive",1
297,2011,"cows, disagree, magnetic, showing, mystery",1
297,2012,"beak, ironrich, magnetosensitive, pigeons, magnetic",3
297,2014,"electromagnetic, noise, magnetic, robins, compass",6
297,2015,"compass, claimed, longsought, pull, explanation",1
297,2017,"magnetic, eels, navigate, 5000kilometre, ironbinding",4
297,2018,"longdistance, magnetoreception, navigation, migratory, cue",1
297,2021,"cryptochrome, nightmigratory, magnetic, migratory, birds",4
298,2007,"passivesmoking, secondhand, tobacco, novak, kris",2
298,2008,"tobacco, bloomberg, philanthropists, pledge, dollars",1
298,2010,"tobaccocontrol, samet, wipfli, heather, grip",1
298,2011,"hechtand, offputting, tobacco, cigarette, packets",2
298,2013,"ecigarettes, menace, stacks, smoking, healthy",1
298,2014,"cigarettes, ecigarettes, tobacco, ecigarette, electronic",6
298,2015,"antivaping, ecigarette, lobbying, smoke, californias",1
298,2016,"electroniccigarette, tobacco, smoke, unite, in",1
298,2017,"ecigarettes, longrunning, lawmakers, nation, quickly",1
298,2019,"vaping, ecigarettes, ecigarette, tobacco, smokers",6
298,2020,"vaping, ecigarette, tobacco, thirdhand, smokerelated",2
298,2021,"ecigarettes, nicotineladen, inhale, cigarettes, tobacco",2
298,2022,"tobacco, industryowned, vectura, inhaler, pmi",2
299,2009,"attaches, clicks, cues, gel, precisely",1
299,2010,"tension, biosensor, technically, migrating, fluorescent",1
299,2012,"piezo, mechanically, channels, mmpiezo1, piezos",3
299,2013,"nompc, mechanotransduction, sensation, gentletouch, channel",1
299,2014,"piezo2, sensation, piezo1, touch, merkel",3
299,2015,"piezo1, piezo, ionconducting, mechanosensitive, pore",1
299,2017,"piezo2, inflation, apnoea, sensory, airwayinnervating",2
299,2018,"piezo, piezo1, mechanogating, piezo2, ion",6
299,2019,"piezo1, piezo2, piezo, transmembrane, mechanogating",4
299,2020,"piezo2, urination, mechanically, urinary, piezo",3
299,2022,"mechanosensory, transduction, tmc1, calm1, piezo1",2
300,2005,"antagonizing, wrapping, histone, nucleosomes, neighbours",1
300,2007,"histones, h4, nucleosome, chaperone, ciaasf1",1
300,2009,"nucleosomes, nucleosome, organization, dnaencoded, kaplan",1
300,2010,"nucleosome, rcc1, nucleosomes, ran, chromatin",2
300,2011,"isw1a, remodelling, nucleosome, dinucleosome, chromatin",1
300,2012,"daxx, nucleosome, h33, h33h4, histone",4
300,2014,"nucleosomespacing, acf, remodelling, h4, nucleosome",1
300,2016,"remodeller, nucleosome, iswi, remodellers, chromatin",2
300,2017,"nucleosome, chromatin, remodellers, snf2, remodelling",5
300,2018,"nucleosome, nucleosomal, ino80, nucleosomes, remodellers",2
300,2019,"snf2h, iswi, nucleosomal, brg1, nucleosomes",2
300,2020,"nucleosome, nucleosomes, nucleosomal, h2ah2b, fact",2
300,2021,"bendability, nucleosomes, mechanics, nucleosome, genebody",1
300,2022,"nucleosome, nua4, pbaf, h4, hat",2
301,2005,"asteroids, asteroid, tractors, earthbound, deflect",2
301,2007,"hash, defense, asteroids, dollars, killer",1
301,2008,"winning, asteroid, proposes, spacecraft, mission",1
301,2010,"asteroid, rampd, boosted, capability, agencys",1
301,2012,"duelling, visions, asteroid, stall, send",1
301,2013,"tripped, retrieve, asteroid, rocky, nasa",1
301,2014,"asteroid, deflect, earthbound, us800, twentysecond",3
301,2017,"asteroid, psyche, 2023, trojan, sights",1
301,2018,"mission, asteroid, asteroidsampling, neowise, myhrvold",2
301,2019,"asteroid, mascot, minispacecraft, jarring, bounced",2
301,2020,"asteroid, nailbiting, fist, executes, osirisrex",1
301,2021,"asteroid, deflect, spacecraft, slam, nasa",3
301,2022,"asteroid, dart, spacecraft, nasa, smashed",8
302,2007,"tgaselike, admf, andrimid, antibiotic, biosynthesis",1
302,2008,"parcel, handing, antibiotics, enzyme, another",1
302,2014,"ama, gramnegative, carbapenemresistant, meropenem, mbls",1
302,2015,"hipa, antibiotics, multidrug, antibiotic, tolerance",4
302,2016,"macrolide, antibiotics, semisynthesis, antibiotic, convergent",3
302,2017,"gramnegative, baulamycins, antibiotics, antibiotic, compounds",4
302,2018,"gramnegative, multidrugresistant, g0775, antibiotic, antibiotics",2
302,2019,"antibiotics, gramnegative, darobactin, pathogens, antibiotic",3
302,2020,"antibiotics, resistance, antibiotic, streptogramin, complestatin",3
302,2021,"gramnegative, antibiotics, isph, prodrugs, antibiotic",4
302,2022,"gramnegative, colistin, pathogens, phosphoethanolamine, colistinresistance",1
303,2005,"intercepting, ashore, invaders, harder, evade",1
303,2006,"diversions, hobby, horses, courses, valuable",1
303,2007,"chipmunk, habitat, shy, corridors, spaces",2
303,2008,"tierra, fuego, ratcatchers, beavers, del",2
303,2009,"boomed, crossings, rabbits, devastated, busy",2
303,2010,"evaders, maximizes, cons, escaping, chasing",1
303,2012,"suburbanites, beavers, jungles, backyard, pimm",1
303,2013,"pest, catch, rat, control, feral",1
303,2014,"migratory, predators, raptors, mortality, proficient",2
303,2016,"migratory, dispersion, nonbreeding, birds, disperse",1
303,2017,"stoats, possums, pipe, purge, zealands",1
303,2018,"predators, feral, prey, nieto, fernando",4
303,2019,"feral, cats, australias, native, kill",3
303,2020,"devastate, lion, carnivores, snares, wire",1
303,2021,"migratory, peregrine, migration, breeding, adcy8",2
303,2022,"feral, inbreed, possums, platypuses, biggestever",2
304,2008,"gay, bryn, samesex, nelson, blues",1
304,2014,"transgender, bisexual, lesbian, gay, out",2
304,2015,"lesbian, gay, welcoming, women, fields",1
304,2016,"transgender, lgbt, intimidated, nonjudgemental, transphobia",4
304,2017,"transgender, empathetic, minorities, underrepresented, outreach",1
304,2018,"lgbtq, queer, lesbian, gay, bisexual",2
304,2019,"transgender, lgbtq, lgbt, queer, reavey",5
304,2020,"lgbt, conferences, workplaces, halls, inclusion",2
304,2021,"lgbtq, transgender, queer, official, she",3
304,2022,"lgbtq, transgender, inclusion, lgbt, gay",5
305,2005,"glycomics, carbohydrates, biopolymer, glycosylation, lagged",2
305,2006,"sweet, modify, chemists, microorganisms, cut",1
305,2007,"sugar, carbohydrate, glycosylation, carbohydrates, carbohydratebased",5
305,2009,"spoonful, carbohydrates, nathan, sugar, blow",1
305,2010,"synthesizers, carbohydrate, carbohydrates, sticking, sugars",2
305,2011,"anomeric, carbohydrate, dgalactose, sixmembered, stereoelectronic",1
305,2013,"dystroglycan, largeglycan, dystrophy, glycans, carbohydrate",3
305,2015,"mobilitymass, stereoisomerism, trisaccharides, spectrometry, anomers",1
305,2017,"sugarmolecule, glycobiology, diving, sweet, thanks",1
305,2018,"gyg, glycogen, palladiummediated, sugar, sweetness",2
305,2020,"glycan, carbohydrates, glycans, imaging, sugar",3
305,2021,"refining, lagged, glycans, toolkit, catching",1
305,2022,"hyaluronan, carbohydrates, glycosylation, sugars, siteselective",3
306,2007,"forensic, juries, crime, grasshopper, conviction",3
306,2009,"forensic, credibility, calls, increase, evidence",1
306,2010,"forensic, spinney, forensics, crime, laura",6
306,2011,"forensic, rough, justice, forensics, fenton",4
306,2012,"innocence, forensic, forensics, reform, chemists",1
306,2013,"forensic, criminaljustice, forensics, uk, fiasco",2
306,2014,"forensic, crime, faulty, panels, standards",1
306,2015,"forensic, forensics, convict, niamh, daid",3
306,2016,"nowobsolete, archivists, forensics, crime, borrowing",1
306,2017,"forensic, bloodstain, criminology, crime, crimescene",3
306,2018,"raeventer, genealogical, hobbyist, thursday, detective",1
307,2007,"size, pancreas, organ, progenitor, growthfactorregulated",1
307,2011,"phd2, arteriogenesis, ischaemia, haplodeficiency, macrophage",1
307,2012,"organmatched, mesenchyme, selfrenewal, millionfold, embryonicstemcell",1
307,2013,"macrophage, identities, examining, discussion, biology",1
307,2014,"alveolar, at2, at1, pulmonary, pap",3
307,2015,"lung, distal, notch, pulmonary, regeneration",4
307,2018,"airway, ionocyte, pulmonary, alveolar, epithelial",3
307,2019,"liver, cirrhosis, fibrosis, scarassociated, profibrogenic",2
307,2020,"lung, alveolar, distal, fibrosis, at2",4
307,2021,"fibrosis, kidney, hepatopancreatobiliary, fibroblast, fibroblasts",3
307,2022,"alveolar, lung, at0, bronchioles, distal",2
308,2005,"gym, farms, exercise, gains, resource",1
308,2006,"obesity, shuteye, tricking, pounds, weve",2
308,2007,"waistline, waists, impressed, slim, obesity",2
308,2010,"spoils, slim, makers, obesity, viable",1
308,2011,"exercise, brazil, helps, policy, physical",1
308,2013,"overweight, bogus, baffled, shorten, obesity",2
308,2014,"obesity, katz, societys, pathologize, medicalization",5
